num,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가, 취급액 ,요일,휴일,공휴일
208,2019-01-03 15:20,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","6,379,000",Thursday,No,No
209,2019-01-03 15:40,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,"218,000","16,324,000",Thursday,No,No
210,2019-01-03 15:40,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,"208,000","25,184,000",Thursday,No,No
211,2019-01-03 15:40,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,"208,000","6,693,000",Thursday,No,No
212,2019-01-03 15:40,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","3,576,000",Thursday,No,No
213,2019-01-03 16:00,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","26,611,000",Thursday,No,No
214,2019-01-03 16:20,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","47,757,000",Thursday,No,No
215,2019-01-03 16:40,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","59,853,000",Thursday,No,No
216,2019-01-03 17:00,20,100496,201497,뽕셰프 이봉원 특갈비탕 12팩,농수축,"60,900","16,350,000",Thursday,No,No
217,2019-01-03 17:20,20,100496,201497,뽕셰프 이봉원 특갈비탕 12팩,농수축,"60,900","33,015,000",Thursday,No,No
218,2019-01-03 17:40,20,100496,201497,뽕셰프 이봉원 특갈비탕 12팩,농수축,"60,900","27,284,000",Thursday,No,No
219,2019-01-03 18:00,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,"40,900","29,976,000",Thursday,No,No
220,2019-01-03 18:20,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,"40,900","51,728,000",Thursday,No,No
221,2019-01-03 18:40,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,"40,900","67,200,000",Thursday,No,No
222,2019-01-03 19:00,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,"89,000","11,888,000",Thursday,No,No
223,2019-01-03 19:00,20,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,"89,000","1,879,000",Thursday,No,No
224,2019-01-03 19:00,20,100610,201865,푸마 NEW 트렁크 패키지,속옷,"89,000","3,419,000",Thursday,No,No
225,2019-01-03 19:20,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,"89,000","19,216,000",Thursday,No,No
226,2019-01-03 19:20,20,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,"89,000","7,147,000",Thursday,No,No
227,2019-01-03 19:20,20,100610,201865,푸마 NEW 트렁크 패키지,속옷,"89,000","2,252,000",Thursday,No,No
228,2019-01-03 19:40,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,"89,000","40,329,000",Thursday,No,No
229,2019-01-03 19:40,20,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,"89,000","4,871,000",Thursday,No,No
230,2019-01-03 19:40,20,100610,201865,푸마 NEW 트렁크 패키지,속옷,"89,000","4,458,000",Thursday,No,No
231,2019-01-03 20:00,20,100501,201514,노비타 스마트 비데,생활용품,"189,000","41,183,000",Thursday,No,No
232,2019-01-03 20:20,20,100501,201514,노비타 스마트 비데,생활용품,"189,000","83,995,000",Thursday,No,No
233,2019-01-03 20:40,20,100501,201514,노비타 스마트 비데,생활용품,"189,000","107,418,000",Thursday,No,No
234,2019-01-03 21:00,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,300,000","6,305,000",Thursday,No,No
235,2019-01-03 21:00,20,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,"1,440,000","3,517,000",Thursday,No,No
237,2019-01-03 21:00,20,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,"2,130,000","20,608,000",Thursday,No,No
238,2019-01-03 21:00,20,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,"2,700,000","6,571,000",Thursday,No,No
239,2019-01-03 21:00,20,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,"2,990,000","7,299,000",Thursday,No,No
240,2019-01-03 21:20,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,300,000","9,432,000",Thursday,No,No
241,2019-01-03 21:20,20,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,"1,440,000","10,450,000",Thursday,No,No
242,2019-01-03 21:20,20,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,900,000","9,214,000",Thursday,No,No
244,2019-01-03 21:20,20,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,"2,700,000","6,596,000",Thursday,No,No
246,2019-01-03 21:40,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,300,000","9,480,000",Thursday,No,No
247,2019-01-03 21:40,20,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,"1,440,000","17,456,000",Thursday,No,No
248,2019-01-03 21:40,20,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,900,000","36,705,000",Thursday,No,No
249,2019-01-03 21:40,20,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,"2,130,000","25,772,000",Thursday,No,No
250,2019-01-03 21:40,20,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,"2,700,000","6,571,000",Thursday,No,No
252,2019-01-03 22:00,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,"89,900","18,030,000",Thursday,No,No
253,2019-01-03 22:20,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,"89,900","26,566,000",Thursday,No,No
254,2019-01-03 22:40,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,"89,900","42,666,000",Thursday,No,No
255,2019-01-03 23:00,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,"69,900","6,925,000",Thursday,No,No
256,2019-01-03 23:00,20,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,"69,900","15,039,000",Thursday,No,No
257,2019-01-03 23:20,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,"69,900","13,850,000",Thursday,No,No
258,2019-01-03 23:20,20,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,"69,900","12,274,000",Thursday,No,No
259,2019-01-03 23:40,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,"69,900","18,958,000",Thursday,No,No
260,2019-01-03 23:40,20,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,"69,900","12,616,000",Thursday,No,No
261,2019-01-04 0:00,20,100049,202044,마리노블 밍크 롱코트,의류,"499,000","11,512,000",Friday,No,No
262,2019-01-04 0:20,20,100049,202044,마리노블 밍크 롱코트,의류,"499,000","19,019,000",Friday,No,No
263,2019-01-04 0:40,20,100049,202044,마리노블 밍크 롱코트,의류,"499,000","26,852,000",Friday,No,No
264,2019-01-04 1:00,20,100229,200800,벨라홈 논슬립 옷걸이 세트,생활용품,"29,800","9,780,000",Friday,No,No
265,2019-01-04 1:20,20,100229,200800,벨라홈 논슬립 옷걸이 세트,생활용품,"29,800","18,124,000",Friday,No,No
266,2019-01-04 1:40,17,100229,200800,벨라홈 논슬립 옷걸이 세트,생활용품,"29,800","20,974,000",Friday,No,No
267,2019-01-04 6:00,20,100651,201972,제주농장 유기 양배추진액 120포,건강기능,"74,900","10,439,000",Friday,No,No
268,2019-01-04 6:20,20,100651,201972,제주농장 유기 양배추진액 120포,건강기능,"74,900","17,055,000",Friday,No,No
269,2019-01-04 6:40,20,100651,201972,제주농장 유기 양배추진액 120포,건강기능,"74,900","43,680,000",Friday,No,No
270,2019-01-04 7:00,20,100226,201019,코이모 리빙박스 8종,생활용품,"49,800","10,166,000",Friday,No,No
271,2019-01-04 7:20,20,100226,200789,코이모 리빙박스 8종,생활용품,"49,800","31,092,000",Friday,No,No
272,2019-01-04 7:40,20,100226,200789,코이모 리빙박스 8종,생활용품,"49,800","36,453,000",Friday,No,No
273,2019-01-04 8:00,20,100717,202101,로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,속옷,"89,900","6,122,000",Friday,No,No
274,2019-01-04 8:20,20,100717,202101,로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,속옷,"89,900","22,625,000",Friday,No,No
275,2019-01-04 8:40,20,100717,202101,로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,속옷,"89,900","34,090,000",Friday,No,No
276,2019-01-04 9:00,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"238,000","5,440,000",Friday,No,No
277,2019-01-04 9:00,20,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"228,000","2,285,000",Friday,No,No
278,2019-01-04 9:00,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"218,000","1,469,000",Friday,No,No
279,2019-01-04 9:00,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"208,000","1,403,000",Friday,No,No
280,2019-01-04 9:20,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"238,000","14,685,000",Friday,No,No
281,2019-01-04 9:20,20,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"228,000","8,150,000",Friday,No,No
282,2019-01-04 9:20,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"218,000","4,962,000",Friday,No,No
283,2019-01-04 9:20,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"208,000","1,389,000",Friday,No,No
284,2019-01-04 9:40,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"238,000","23,132,000",Friday,No,No
285,2019-01-04 9:40,20,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"228,000","16,967,000",Friday,No,No
286,2019-01-04 9:40,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"218,000","8,491,000",Friday,No,No
287,2019-01-04 9:40,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"208,000","2,742,000",Friday,No,No
288,2019-01-04 10:00,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,"218,000","6,251,000",Friday,No,No
289,2019-01-04 10:00,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,"208,000","7,445,000",Friday,No,No
290,2019-01-04 10:00,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,"208,000","3,010,000",Friday,No,No
291,2019-01-04 10:00,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","2,161,000",Friday,No,No
292,2019-01-04 10:20,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,"218,000","17,861,000",Friday,No,No
293,2019-01-04 10:20,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,"208,000","12,608,000",Friday,No,No
295,2019-01-04 10:20,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","4,978,000",Friday,No,No
296,2019-01-04 10:40,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,"218,000","34,904,000",Friday,No,No
297,2019-01-04 10:40,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,"208,000","29,606,000",Friday,No,No
298,2019-01-04 10:40,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,"208,000","8,176,000",Friday,No,No
299,2019-01-04 10:40,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","7,798,000",Friday,No,No
300,2019-01-04 11:00,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,"109,000","28,056,000",Friday,No,No
301,2019-01-04 11:30,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,"109,000","56,953,000",Friday,No,No
302,2019-01-04 12:00,20,100253,200864,안동간고등어 20팩,농수축,"30,900","30,671,000",Friday,No,No
303,2019-01-04 12:20,20,100253,200864,안동간고등어 20팩,농수축,"30,900","44,792,000",Friday,No,No
304,2019-01-04 12:40,20,100253,200864,안동간고등어 20팩,농수축,"30,900","50,049,000",Friday,No,No
305,2019-01-04 13:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","17,529,000",Friday,No,No
306,2019-01-04 13:20,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","31,775,000",Friday,No,No
307,2019-01-04 13:40,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","42,918,000",Friday,No,No
308,2019-01-04 14:00,20,100305,200974,오모떼 레이스 파운데이션 브라,속옷,"59,000","17,925,000",Friday,No,No
309,2019-01-04 14:20,20,100305,200974,오모떼 레이스 파운데이션 브라,속옷,"59,000","31,346,000",Friday,No,No
310,2019-01-04 14:40,20,100305,200974,오모떼 레이스 파운데이션 브라,속옷,"59,000","37,992,000",Friday,No,No
311,2019-01-04 15:00,20,100199,200670,소들녘 소 갈비탕,농수축,"50,900","28,581,000",Friday,No,No
312,2019-01-04 15:20,20,100199,200670,소들녘 소 갈비탕,농수축,"50,900","32,544,000",Friday,No,No
313,2019-01-04 15:40,20,100199,200670,소들녘 소 갈비탕,농수축,"50,900","61,774,000",Friday,No,No
314,2019-01-04 16:00,20,100844,202491,하늘내린 용대리황태10미,농수축,"32,900","26,530,000",Friday,No,No
315,2019-01-04 16:20,20,100844,202491,하늘내린 용대리황태10미,농수축,"32,900","40,568,000",Friday,No,No
316,2019-01-04 16:40,20,100844,202491,하늘내린 용대리황태10미,농수축,"32,900","48,311,000",Friday,No,No
317,2019-01-04 17:00,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","19,960,000",Friday,No,No
318,2019-01-04 17:20,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","37,694,000",Friday,No,No
319,2019-01-04 17:40,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","53,381,000",Friday,No,No
320,2019-01-04 18:00,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,"59,900","30,754,000",Friday,No,No
321,2019-01-04 18:20,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,"59,900","43,797,000",Friday,No,No
322,2019-01-04 18:40,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,"59,900","66,441,000",Friday,No,No
323,2019-01-04 19:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","19,875,000",Friday,No,No
324,2019-01-04 19:00,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","14,280,000",Friday,No,No
325,2019-01-04 19:20,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","21,358,000",Friday,No,No
326,2019-01-04 19:20,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","41,292,000",Friday,No,No
327,2019-01-04 19:40,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","45,431,000",Friday,No,No
328,2019-01-04 19:40,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","26,996,000",Friday,No,No
329,2019-01-04 20:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,"39,800","33,392,000",Friday,No,No
330,2019-01-04 20:20,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,"39,800","48,838,000",Friday,No,No
331,2019-01-04 20:40,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,"39,800","79,187,000",Friday,No,No
332,2019-01-04 21:00,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,"79,900","23,204,000",Friday,No,No
333,2019-01-04 21:20,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,"79,900","40,601,000",Friday,No,No
334,2019-01-04 21:40,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,"79,900","48,812,000",Friday,No,No
335,2019-01-04 22:00,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,"69,900","8,949,000",Friday,No,No
336,2019-01-04 22:00,20,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,"69,900","7,669,000",Friday,No,No
337,2019-01-04 22:20,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,"69,900","14,591,000",Friday,No,No
338,2019-01-04 22:20,20,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,"69,900","13,394,000",Friday,No,No
339,2019-01-04 22:40,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,"69,900","32,311,000",Friday,No,No
340,2019-01-04 22:40,20,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,"69,900","25,232,000",Friday,No,No
341,2019-01-04 23:00,30,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,"299,000","17,958,000",Friday,No,No
342,2019-01-04 23:30,30,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,"299,000","61,787,000",Friday,No,No
343,2019-01-05 0:00,20,100212,200756,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,"49,900","10,874,000",Saturday,Yes,No
344,2019-01-05 0:20,20,100212,200756,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,"49,900","24,142,000",Saturday,Yes,No
345,2019-01-05 0:40,20,100212,200756,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,"49,900","23,462,000",Saturday,Yes,No
346,2019-01-05 1:00,20,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,"129,000","15,067,000",Saturday,Yes,No
347,2019-01-05 1:00,20,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,"139,000","6,857,000",Saturday,Yes,No
348,2019-01-05 1:20,20,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,"129,000","30,116,000",Saturday,Yes,No
349,2019-01-05 1:20,20,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,"139,000","15,561,000",Saturday,Yes,No
350,2019-01-05 1:40,17,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,"129,000","20,633,000",Saturday,Yes,No
351,2019-01-05 1:40,17,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,"139,000","8,495,000",Saturday,Yes,No
352,2019-01-05 6:00,20,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,"50,900","4,976,000",Saturday,Yes,No
353,2019-01-05 6:20,20,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,"50,900","11,784,000",Saturday,Yes,No
354,2019-01-05 6:40,20,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,"50,900","18,348,000",Saturday,Yes,No
355,2019-01-05 7:00,20,100222,200773,아문센 남성 윈터 하드쉘 세트,의류,"79,000","3,430,000",Saturday,Yes,No
356,2019-01-05 7:00,20,100222,200774,아문센 여성 윈터 하드쉘 세트,의류,"79,000","3,811,000",Saturday,Yes,No
357,2019-01-05 7:20,20,100222,200773,아문센 남성 윈터 하드쉘 세트,의류,"79,000","10,904,000",Saturday,Yes,No
358,2019-01-05 7:20,20,100222,200774,아문센 여성 윈터 하드쉘 세트,의류,"79,000","8,326,000",Saturday,Yes,No
359,2019-01-05 7:40,20,100222,200773,아문센 남성 윈터 하드쉘 세트,의류,"79,000","15,884,000",Saturday,Yes,No
360,2019-01-05 7:40,20,100222,200774,아문센 여성 윈터 하드쉘 세트,의류,"79,000","7,072,000",Saturday,Yes,No
